medidor,kwh_a,delta_kwh_a,kvah_a,delta_kvah_a,tensao_a,corrente_a,kwh_b,delta_kwh_b,kvah_b,delta_kvah_b,tensao_b,corrente_b,kwh_c,delta_kwh_c,kvah_c,delta_kvah_c,tensao_c,corrente_c,temperatura,conexao_wifi,conexao_ethernet,cartao_sd,rtc,data,criado_em
Med. 2 de consumo em rede trifasica (Need),0.24404,0.00114,0.28723,0.00115,219.34,5.37,0.40699,0.00176,0.54613,0.0018,216.8,8.63,0.15372,0.00057,0.21706,0.00076,220.49,2.44,,True,False,False,True,2020-04-20 14:26:39+00:00,2020-04-20 14:27:45.254900+00:00
Med. 2 de consumo em rede trifasica (Need),0.2429,0.00115,0.28608,0.00116,219.58,5.33,0.40523,0.00176,0.54433,0.00179,216.9,8.56,0.15315,0.00036,0.2163,0.00046,220.47,2.38,,True,False,False,True,2020-04-20 14:24:09+00:00,2020-04-20 14:25:15.525931+00:00
Med. 2 de consumo em rede trifasica (Need),0.24175,0.00112,0.28492,0.00113,219.29,5.31,0.40347,0.0018,0.54254,0.00185,217.09,8.51,0.15279,0.00029,0.21584,0.00041,221.08,2.24,,True,False,False,True,2020-04-20 14:21:36+00:00,2020-04-20 14:22:39.286301+00:00
Med. 2 de consumo em rede trifasica (Need),0.24063,0.00114,0.28379,0.00115,218.88,5.33,0.40167,0.00178,0.54069,0.00182,217.26,8.54,0.1525,0.00029,0.21543,0.0004,221.19,2.28,,True,False,False,True,2020-04-20 14:19:06+00:00,2020-04-20 14:20:11.817014+00:00
Med. 2 de consumo em rede trifasica (Need),0.23949,0.00112,0.28264,0.00113,218.64,5.35,0.39989,0.00177,0.53887,0.00181,216.86,8.47,0.15221,0.00051,0.21503,0.00075,220.93,2.33,,True,False,False,True,2020-04-20 14:14:00+00:00,2020-04-20 14:15:02.971299+00:00
Med. 2 de consumo em rede trifasica (Need),0.23837,0.00114,0.28151,0.00115,218.86,5.37,0.39812,0.00179,0.53706,0.00183,216.96,8.61,0.1517,0.00031,0.21428,0.00042,220.88,1.94,,True,False,False,True,2020-04-20 14:11:29+00:00,2020-04-20 14:12:32.262768+00:00
Med. 2 de consumo em rede trifasica (Need),0.23723,0.00111,0.28036,0.00113,218.91,5.31,0.39633,0.00174,0.53523,0.00179,217.37,8.51,0.15139,0.00026,0.21386,0.00036,221.32,1.61,,True,False,False,True,2020-04-20 14:08:56+00:00,2020-04-20 14:09:59.369543+00:00
Med. 2 de consumo em rede trifasica (Need),0.23612,0.00113,0.27923,0.00114,219.0,5.34,0.39459,0.00177,0.53344,0.00181,217.48,8.61,0.15113,0.00024,0.2135,0.00033,221.1,1.76,,True,False,False,True,2020-04-20 14:06:26+00:00,2020-04-20 14:07:28.870112+00:00
Med. 2 de consumo em rede trifasica (Need),0.23499,0.00115,0.27809,0.00116,219.01,5.33,0.39282,0.00179,0.53163,0.00184,217.34,8.57,0.15089,0.00044,0.21317,0.00063,221.17,1.84,,True,False,False,True,2020-04-20 14:03:55+00:00,2020-04-20 14:04:58.493033+00:00
Med. 2 de consumo em rede trifasica (Need),0.23384,0.00113,0.27693,0.00114,218.99,5.34,0.39103,0.00178,0.52979,0.00183,217.24,8.61,0.15045,0.00026,0.21254,0.00037,221.28,1.81,,True,False,False,True,2020-04-20 14:01:25+00:00,2020-04-20 14:02:28.142851+00:00
Med. 2 de consumo em rede trifasica (Need),0.23271,0.00111,0.27579,0.00113,218.86,5.35,0.38925,0.00177,0.52796,0.00181,217.25,8.54,0.15019,0.00025,0.21217,0.00036,221.34,1.79,,True,False,False,True,2020-04-20 13:58:54+00:00,2020-04-20 13:59:57.438230+00:00
Med. 2 de consumo em rede trifasica (Need),0.2316,0.00152,0.27466,0.00153,218.63,5.36,0.38748,0.00237,0.52615,0.00244,217.16,8.52,0.14994,0.00036,0.21181,0.00049,220.89,1.78,,True,False,False,True,2020-04-20 13:56:22+00:00,2020-04-20 13:57:25.060521+00:00
Med. 2 de consumo em rede trifasica (Need),0.23008,0.00113,0.27313,0.00114,218.78,5.34,0.38511,0.00179,0.52371,0.00186,217.3,8.62,0.14958,0.00025,0.21132,0.00035,220.71,1.82,,True,False,False,True,2020-04-20 13:53:48+00:00,2020-04-20 13:54:51.263451+00:00
Med. 2 de consumo em rede trifasica (Need),0.22895,0.00113,0.27199,0.00115,218.53,5.37,0.38332,0.00182,0.52185,0.00186,217.03,8.62,0.14933,0.00026,0.21097,0.00037,220.52,1.88,,True,False,False,True,2020-04-20 13:51:14+00:00,2020-04-20 13:52:17.371770+00:00
Med. 2 de consumo em rede trifasica (Need),0.22782,0.00116,0.27084,0.00117,218.66,5.38,0.3815,0.00177,0.51999,0.00181,217.33,8.56,0.14907,0.00025,0.2106,0.00034,220.52,2.02,,True,False,False,True,2020-04-20 13:48:41+00:00,2020-04-20 13:49:43.640026+00:00
Med. 2 de consumo em rede trifasica (Need),0.22666,0.00113,0.26967,0.00115,218.51,5.32,0.37973,0.00177,0.51818,0.00181,217.31,8.52,0.14882,0.00029,0.21026,0.00039,220.6,1.86,,True,False,False,True,2020-04-20 13:46:10+00:00,2020-04-20 13:47:13.193869+00:00
Med. 2 de consumo em rede trifasica (Need),0.22553,0.00113,0.26852,0.00114,218.35,5.29,0.37796,0.00177,0.51637,0.00182,217.3,8.46,0.14853,0.00026,0.20987,0.00035,220.26,1.85,,True,False,False,True,2020-04-20 13:43:40+00:00,2020-04-20 13:44:42.764814+00:00
Med. 2 de consumo em rede trifasica (Need),0.2244,0.00111,0.26738,0.00112,217.86,5.31,0.37619,0.00173,0.51455,0.00177,217.31,8.43,0.14827,0.0005,0.20952,0.00073,220.49,1.95,,True,False,False,True,2020-04-20 13:41:07+00:00,2020-04-20 13:42:10.205740+00:00
Med. 2 de consumo em rede trifasica (Need),0.22329,0.00113,0.26626,0.00114,218.36,5.32,0.37446,0.00176,0.51278,0.00183,216.9,8.58,0.14777,0.00029,0.20879,0.00041,220.84,1.93,,True,False,False,True,2020-04-20 13:38:33+00:00,2020-04-20 13:39:36.381815+00:00
Med. 2 de consumo em rede trifasica (Need),0.22216,0.00114,0.26512,0.00115,220.68,5.27,0.3727,0.00178,0.51095,0.00182,218.66,8.52,0.14748,0.00026,0.20838,0.00036,221.99,1.83,,True,False,False,True,2020-04-20 13:35:59+00:00,2020-04-20 13:37:02.567682+00:00
Med. 2 de consumo em rede trifasica (Need),0.22102,0.0011,0.26397,0.00111,221.61,5.25,0.37092,0.00174,0.50913,0.00178,218.74,8.5,0.14722,0.00025,0.20802,0.00035,222.62,1.88,,True,False,False,True,2020-04-20 13:33:26+00:00,2020-04-20 13:34:29.383801+00:00
Med. 2 de consumo em rede trifasica (Need),0.21992,0.00112,0.26286,0.00114,221.59,5.27,0.36918,0.00177,0.50735,0.00181,218.23,8.49,0.14697,0.00027,0.20767,0.00037,222.86,1.87,,True,False,False,True,2020-04-20 13:30:52+00:00,2020-04-20 13:31:54.887726+00:00
Med. 2 de consumo em rede trifasica (Need),0.2188,0.00111,0.26172,0.00112,221.49,5.26,0.36741,0.0018,0.50554,0.00185,218.07,8.61,0.1467,0.00028,0.2073,0.00039,222.86,1.84,,True,False,False,True,2020-04-20 13:28:19+00:00,2020-04-20 13:29:22.371835+00:00
Med. 2 de consumo em rede trifasica (Need),0.21769,0.00115,0.2606,0.00116,221.44,5.3,0.36561,0.00182,0.50369,0.00186,218.54,8.63,0.14642,0.00027,0.20691,0.00037,222.79,1.87,,True,False,False,True,2020-04-20 13:25:45+00:00,2020-04-20 13:26:48.288686+00:00
Med. 2 de consumo em rede trifasica (Need),0.21654,0.00115,0.25944,0.00116,221.34,5.24,0.36379,0.00179,0.50183,0.00183,218.66,8.48,0.14615,0.00027,0.20654,0.00036,222.51,2.16,,True,False,False,True,2020-04-20 13:23:15+00:00,2020-04-20 13:24:17.857010+00:00
Med. 2 de consumo em rede trifasica (Need),0.21539,0.00113,0.25828,0.00115,221.59,5.3,0.362,0.00177,0.5,0.00181,218.61,8.61,0.14588,0.00016,0.20618,0.00023,223.08,1.16,,True,False,False,True,2020-04-20 13:20:44+00:00,2020-04-20 13:21:47.406005+00:00
Med. 2 de consumo em rede trifasica (Need),0.21426,0.00112,0.25713,0.00113,221.19,5.2,0.36023,0.0018,0.49819,0.00184,218.66,8.47,0.14572,0.00018,0.20595,0.00025,222.8,1.16,,True,False,False,True,2020-04-20 13:18:14+00:00,2020-04-20 13:19:17.326032+00:00
Med. 2 de consumo em rede trifasica (Need),0.21314,0.0011,0.256,0.00112,221.06,5.22,0.35843,0.00172,0.49635,0.00176,218.45,8.56,0.14554,0.00019,0.2057,0.00027,222.7,1.12,,True,False,False,True,2020-04-20 13:15:43+00:00,2020-04-20 13:16:46.856226+00:00
Med. 2 de consumo em rede trifasica (Need),0.21204,0.00109,0.25488,0.00111,221.22,5.21,0.35671,0.00181,0.49459,0.00187,218.71,8.5,0.14535,0.00017,0.20543,0.00024,222.83,1.09,,True,False,False,True,2020-04-20 13:13:11+00:00,2020-04-20 13:14:14.023664+00:00
Med. 2 de consumo em rede trifasica (Need),0.21095,0.00113,0.25377,0.00114,221.24,5.24,0.3549,0.0018,0.49272,0.00184,218.84,8.55,0.14518,0.00018,0.20519,0.00025,223.4,1.15,,True,False,False,True,2020-04-20 13:10:40+00:00,2020-04-20 13:11:43.526082+00:00
Med. 2 de consumo em rede trifasica (Need),0.20982,0.00113,0.25263,0.00114,221.56,5.23,0.3531,0.00177,0.49088,0.00181,219.07,8.53,0.145,0.00018,0.20494,0.00025,223.38,1.14,,True,False,False,True,2020-04-20 13:08:10+00:00,2020-04-20 13:09:13.126190+00:00
Med. 2 de consumo em rede trifasica (Need),0.20869,0.0011,0.25149,0.00112,221.27,5.2,0.35133,0.00176,0.48907,0.0018,218.73,8.46,0.14482,0.00018,0.20469,0.00026,223.16,1.13,,True,False,False,True,2020-04-20 13:05:39+00:00,2020-04-20 13:06:42.385872+00:00
Med. 2 de consumo em rede trifasica (Need),0.20759,0.00111,0.25037,0.00112,220.9,5.24,0.34957,0.00175,0.48727,0.00179,218.18,8.58,0.14464,0.00017,0.20443,0.00024,222.49,1.12,,True,False,False,True,2020-04-20 13:03:09+00:00,2020-04-20 13:04:11.935819+00:00
Med. 2 de consumo em rede trifasica (Need),0.20648,0.00112,0.24925,0.00113,220.9,5.22,0.34782,0.00179,0.48548,0.00184,218.14,8.58,0.14447,0.00017,0.20419,0.00024,222.85,1.15,,True,False,False,True,2020-04-20 13:00:36+00:00,2020-04-20 13:01:39.379853+00:00
Med. 2 de consumo em rede trifasica (Need),0.20536,0.0011,0.24812,0.00111,220.87,5.25,0.34603,0.00178,0.48364,0.00183,217.92,8.58,0.1443,0.00017,0.20395,0.00025,223.27,1.13,,True,False,False,True,2020-04-20 12:58:02+00:00,2020-04-20 12:59:05.571059+00:00
Med. 2 de consumo em rede trifasica (Need),0.20426,0.00112,0.24701,0.00114,220.97,5.26,0.34425,0.00179,0.48181,0.00183,217.84,8.61,0.14413,0.00018,0.2037,0.00026,223.19,1.15,,True,False,False,True,2020-04-20 12:55:32+00:00,2020-04-20 12:56:35.254644+00:00
Med. 2 de consumo em rede trifasica (Need),0.20314,0.00112,0.24587,0.00113,221.05,5.28,0.34246,0.00176,0.47998,0.00181,217.85,8.65,0.14395,0.00017,0.20344,0.00024,223.03,1.31,,True,False,False,True,2020-04-20 12:53:01+00:00,2020-04-20 12:54:04.712625+00:00
Med. 2 de consumo em rede trifasica (Need),0.20202,0.00112,0.24474,0.00114,221.09,5.23,0.3407,0.00179,0.47817,0.00183,218.68,8.55,0.14378,0.00022,0.2032,0.00032,222.88,1.53,,True,False,False,True,2020-04-20 12:50:31+00:00,2020-04-20 12:51:34.323758+00:00
Med. 2 de consumo em rede trifasica (Need),0.2009,0.0011,0.2436,0.00111,221.53,5.18,0.33891,0.00175,0.47634,0.00183,218.65,8.59,0.14356,0.00023,0.20288,0.00033,223.22,1.5,,True,False,False,True,2020-04-20 12:47:58+00:00,2020-04-20 12:49:01.416591+00:00
Med. 2 de consumo em rede trifasica (Need),0.1998,0.00112,0.24249,0.00113,220.31,5.2,0.33716,0.00183,0.47451,0.00189,218.93,8.61,0.14333,0.00023,0.20255,0.00033,223.45,1.47,,True,False,False,True,2020-04-20 12:45:28+00:00,2020-04-20 12:46:30.962842+00:00
Med. 2 de consumo em rede trifasica (Need),0.19868,0.00109,0.24136,0.0011,220.72,5.21,0.33533,0.00175,0.47262,0.00182,219.22,8.6,0.1431,0.00022,0.20222,0.00031,223.11,1.45,,True,False,False,True,2020-04-20 12:42:54+00:00,2020-04-20 12:43:57.269357+00:00
Med. 2 de consumo em rede trifasica (Need),0.19759,0.00112,0.24026,0.00113,221.02,5.23,0.33358,0.00179,0.4708,0.00184,219.11,8.61,0.14288,0.00021,0.20191,0.00031,222.79,1.46,,True,False,False,True,2020-04-20 12:40:23+00:00,2020-04-20 12:41:26.704676+00:00
Med. 2 de consumo em rede trifasica (Need),0.19647,0.0011,0.23913,0.00111,220.87,5.23,0.33179,0.00177,0.46896,0.00182,219.0,8.6,0.14267,0.00022,0.2016,0.00032,222.79,1.49,,True,False,False,True,2020-04-20 12:37:49+00:00,2020-04-20 12:38:52.639934+00:00
Med. 2 de consumo em rede trifasica (Need),0.19537,0.00112,0.23802,0.00113,221.02,5.23,0.33002,0.00181,0.46714,0.00186,219.44,8.57,0.14245,0.00023,0.20128,0.00032,222.42,1.48,,True,False,False,True,2020-04-20 12:35:19+00:00,2020-04-20 12:36:22.483789+00:00
Med. 2 de consumo em rede trifasica (Need),0.19425,0.00113,0.23689,0.00114,220.85,5.28,0.32821,0.00179,0.46528,0.00184,219.65,8.65,0.14222,0.00021,0.20096,0.00031,222.8,1.42,,True,False,False,True,2020-04-20 12:30:17+00:00,2020-04-20 12:31:20.409103+00:00
Med. 2 de consumo em rede trifasica (Need),0.19312,0.00113,0.23575,0.00114,221.25,5.24,0.32642,0.00183,0.46344,0.00189,219.43,8.65,0.14201,0.0002,0.20065,0.00029,222.78,1.34,,True,False,False,True,2020-04-20 12:27:46+00:00,2020-04-20 12:28:52.652888+00:00
Med. 2 de consumo em rede trifasica (Need),0.19199,0.00112,0.23461,0.00114,221.48,5.2,0.32459,0.00181,0.46155,0.00185,219.84,8.54,0.14181,0.0002,0.20036,0.00029,222.82,1.36,,False,False,False,True,2020-04-20 12:25:16+00:00,2020-04-20 12:26:22.339322+00:00
Med. 2 de consumo em rede trifasica (Need),0.19087,0.0011,0.23347,0.00112,221.02,5.18,0.32278,0.00178,0.4597,0.00184,219.84,8.48,0.14161,0.0002,0.20007,0.00029,222.51,1.34,,True,False,False,True,2020-04-20 12:20:11+00:00,2020-04-20 12:21:16.869341+00:00
Med. 2 de consumo em rede trifasica (Need),0.18977,0.0011,0.23235,0.00111,220.9,5.22,0.321,0.00177,0.45786,0.00184,220.23,8.57,0.14141,0.0002,0.19978,0.0003,223.33,1.36,,True,False,False,True,2020-04-20 12:17:37+00:00,2020-04-20 12:18:43.202727+00:00
Med. 2 de consumo em rede trifasica (Need),0.18867,0.00111,0.23124,0.00112,221.18,5.2,0.31923,0.00181,0.45602,0.00186,220.29,8.6,0.14121,0.0002,0.19948,0.00029,223.3,1.34,,True,False,False,True,2020-04-20 12:15:07+00:00,2020-04-20 12:16:10.496692+00:00
Med. 2 de consumo em rede trifasica (Need),0.18756,0.00148,0.23012,0.00149,221.2,5.21,0.31742,0.0024,0.45416,0.00247,220.41,8.52,0.14101,0.00028,0.19919,0.00042,223.64,1.36,,True,False,False,True,2020-04-20 12:12:34+00:00,2020-04-20 12:13:40.421562+00:00
Med. 2 de consumo em rede trifasica (Need),0.18608,0.00112,0.22863,0.00113,221.87,5.24,0.31502,0.00179,0.45169,0.00189,220.6,8.67,0.14073,0.00021,0.19877,0.0003,224.15,1.37,,True,False,False,True,2020-04-20 12:10:00+00:00,2020-04-20 12:11:03.754299+00:00
Med. 2 de consumo em rede trifasica (Need),0.18496,0.00112,0.2275,0.00113,222.08,5.2,0.31323,0.00179,0.4498,0.00184,220.69,8.59,0.14052,0.00021,0.19847,0.0003,224.21,1.4,,True,False,False,True,2020-04-20 12:07:30+00:00,2020-04-20 12:08:35.879476+00:00
Med. 2 de consumo em rede trifasica (Need),0.18384,0.0011,0.22637,0.00111,221.01,9.67,0.31144,0.0018,0.44796,0.00185,219.64,12.38,0.14031,0.00013,0.19817,0.00023,223.25,3.99,,True,False,False,True,2020-04-20 12:04:59+00:00,2020-04-20 12:06:05.144032+00:00
Med. 2 de consumo em rede trifasica (Need),0.18274,0.00283,0.22526,0.00298,220.47,13.99,0.30964,0.00334,0.44611,0.0034,218.57,16.02,0.14018,0.00127,0.19794,0.0016,222.21,7.35,,True,False,False,True,2020-04-20 12:02:29+00:00,2020-04-20 12:03:34.708740+00:00
Med. 2 de consumo em rede trifasica (Need),0.17991,0.00289,0.22228,0.00305,220.48,14.01,0.3063,0.00335,0.44271,0.00341,218.65,15.94,0.13891,0.00127,0.19634,0.0016,222.43,7.37,,True,False,False,True,2020-04-20 11:59:58+00:00,2020-04-20 12:01:04.624357+00:00
Med. 2 de consumo em rede trifasica (Need),0.17702,0.00284,0.21923,0.00299,220.18,13.85,0.30295,0.00333,0.4393,0.00339,219.43,15.87,0.13764,0.00125,0.19474,0.00159,222.57,7.24,,True,False,False,True,2020-04-20 11:57:26+00:00,2020-04-20 11:58:29.252060+00:00
Med. 2 de consumo em rede trifasica (Need),0.17418,0.00281,0.21624,0.00297,220.52,13.42,0.29962,0.00331,0.43591,0.00338,219.53,15.39,0.13639,0.00124,0.19315,0.00157,222.6,7.07,,True,False,False,True,2020-04-20 11:54:55+00:00,2020-04-20 11:56:01.578463+00:00
Med. 2 de consumo em rede trifasica (Need),0.17137,0.00266,0.21327,0.00282,222.18,6.8,0.29631,0.00318,0.43253,0.00326,222.05,8.67,0.13515,0.00119,0.19158,0.00153,222.9,4.1,,True,False,False,True,2020-04-20 11:52:21+00:00,2020-04-20 11:53:27.143119+00:00
Med. 2 de consumo em rede trifasica (Need),0.16871,3e-05,0.21045,7e-05,223.4,0.3,0.29313,0.00011,0.42927,0.0002,224.89,1.05,0.13396,5e-05,0.19005,9e-05,222.97,0.41,,True,False,False,True,2020-04-20 11:49:51+00:00,2020-04-20 11:50:57.861713+00:00
Med. 2 de consumo em rede trifasica (Need),0.16868,3e-05,0.21038,7e-05,223.33,0.3,0.29302,0.00011,0.42907,0.00039,224.79,1.14,0.13391,5e-05,0.18996,9e-05,223.15,0.41,,True,False,False,True,2020-04-20 11:47:20+00:00,2020-04-20 11:48:26.548657+00:00
Med. 2 de consumo em rede trifasica (Need),0.16865,3e-05,0.21031,7e-05,222.21,0.3,0.29291,0.0001,0.42868,0.00034,222.98,1.02,0.13386,5e-05,0.18987,9e-05,221.44,0.41,,True,False,False,True,2020-04-20 11:44:47+00:00,2020-04-20 11:45:54.721112+00:00
Med. 2 de consumo em rede trifasica (Need),0.16862,3e-05,0.21024,7e-05,220.39,0.3,0.29281,0.00012,0.42834,0.00021,220.7,1.12,0.13381,5e-05,0.18978,9e-05,219.31,0.41,,True,False,False,True,2020-04-20 11:42:17+00:00,2020-04-20 11:43:23.810378+00:00
Med. 2 de consumo em rede trifasica (Need),0.16859,3e-05,0.21017,6e-05,220.27,0.3,0.29269,0.00013,0.42813,0.00024,220.79,1.11,0.13376,5e-05,0.18969,9e-05,219.63,0.42,,True,False,False,True,2020-04-20 11:39:47+00:00,2020-04-20 11:40:53.030455+00:00
Med. 2 de consumo em rede trifasica (Need),0.16856,3e-05,0.21011,7e-05,220.42,0.3,0.29256,0.00011,0.42789,0.0002,220.77,1.04,0.13371,5e-05,0.1896,9e-05,219.38,0.42,,True,False,False,True,2020-04-20 11:37:16+00:00,2020-04-20 11:38:22.858442+00:00
Med. 2 de consumo em rede trifasica (Need),0.16853,3e-05,0.21004,6e-05,220.37,0.3,0.29245,0.00011,0.42769,0.00021,220.81,1.09,0.13366,5e-05,0.18951,9e-05,219.6,0.41,,True,False,False,True,2020-04-20 11:34:46+00:00,2020-04-20 11:35:52.037897+00:00
Med. 2 de consumo em rede trifasica (Need),0.1685,3e-05,0.20998,6e-05,220.11,0.3,0.29234,0.0001,0.42748,0.00019,220.95,1.05,0.13361,5e-05,0.18942,9e-05,219.75,0.42,,True,False,False,True,2020-04-20 11:32:13+00:00,2020-04-20 11:33:19.295795+00:00
Med. 2 de consumo em rede trifasica (Need),0.16847,3e-05,0.20992,7e-05,219.93,0.3,0.29224,0.00011,0.42729,0.00022,221.0,1.05,0.13356,5e-05,0.18933,9e-05,219.71,0.41,,True,False,False,True,2020-04-20 11:29:42+00:00,2020-04-20 11:30:48.468327+00:00
Med. 2 de consumo em rede trifasica (Need),0.16844,3e-05,0.20985,6e-05,219.92,0.3,0.29213,9e-05,0.42707,0.00017,221.25,1.0,0.13351,5e-05,0.18924,9e-05,220.06,0.41,,True,False,False,True,2020-04-20 11:27:12+00:00,2020-04-20 11:28:18.470213+00:00
Med. 2 de consumo em rede trifasica (Need),0.16841,3e-05,0.20979,6e-05,219.82,0.3,0.29204,0.00012,0.4269,0.00022,221.45,1.09,0.13346,5e-05,0.18915,9e-05,220.21,0.41,,True,False,False,True,2020-04-20 11:24:42+00:00,2020-04-20 11:25:45.412817+00:00
Med. 2 de consumo em rede trifasica (Need),0.16838,3e-05,0.20973,6e-05,219.8,0.3,0.29192,0.00011,0.42668,0.00021,221.56,1.08,0.13341,5e-05,0.18906,9e-05,220.45,0.41,,True,False,False,True,2020-04-20 11:22:08+00:00,2020-04-20 11:23:14.303864+00:00
Med. 2 de consumo em rede trifasica (Need),0.16835,3e-05,0.20967,7e-05,219.87,0.3,0.29181,0.00011,0.42647,0.0002,221.51,1.12,0.13336,5e-05,0.18897,9e-05,220.2,0.42,,True,False,False,True,2020-04-20 11:19:35+00:00,2020-04-20 11:20:38.593064+00:00
Med. 2 de consumo em rede trifasica (Need),0.16832,3e-05,0.2096,6e-05,219.73,0.3,0.2917,0.00012,0.42627,0.00022,221.68,1.1,0.13331,5e-05,0.18888,9e-05,220.03,0.41,,True,False,False,True,2020-04-20 11:17:01+00:00,2020-04-20 11:18:04.927638+00:00
Med. 2 de consumo em rede trifasica (Need),0.16829,3e-05,0.20954,6e-05,219.87,0.3,0.29158,0.00012,0.42605,0.00028,221.14,1.05,0.13326,5e-05,0.18879,9e-05,220.53,0.42,,True,False,False,True,2020-04-20 11:14:31+00:00,2020-04-20 11:15:37.090043+00:00
Med. 2 de consumo em rede trifasica (Need),0.16826,3e-05,0.20948,6e-05,220.04,0.3,0.29146,0.00015,0.42577,0.00059,221.65,1.17,0.13321,5e-05,0.1887,9e-05,220.59,0.42,,True,False,False,True,2020-04-20 11:12:00+00:00,2020-04-20 11:13:07.012988+00:00
Med. 2 de consumo em rede trifasica (Need),0.16823,3e-05,0.20942,6e-05,220.33,0.3,0.29131,0.0001,0.42518,0.00021,220.94,1.02,0.13316,5e-05,0.18861,9e-05,220.57,0.41,,True,False,False,True,2020-04-20 11:09:30+00:00,2020-04-20 11:10:36.121978+00:00
Med. 2 de consumo em rede trifasica (Need),0.1682,3e-05,0.20936,6e-05,220.6,0.3,0.29121,0.00011,0.42497,0.0002,221.93,1.04,0.13311,5e-05,0.18852,9e-05,219.99,0.77,,True,False,False,True,2020-04-20 11:06:59+00:00,2020-04-20 11:08:05.702910+00:00
Med. 2 de consumo em rede trifasica (Need),0.16817,3e-05,0.2093,7e-05,220.58,0.3,0.2911,0.00011,0.42477,0.0002,222.1,1.06,0.13306,0.00013,0.18843,0.00019,220.47,0.91,,True,False,False,True,2020-04-20 11:04:27+00:00,2020-04-20 11:05:32.998437+00:00
Med. 2 de consumo em rede trifasica (Need),0.16814,3e-05,0.20923,7e-05,220.76,0.3,0.29099,0.00011,0.42457,0.00022,222.3,1.06,0.13293,0.00014,0.18824,0.0002,220.26,0.91,,True,False,False,True,2020-04-20 11:01:56+00:00,2020-04-20 11:02:59.987827+00:00
Med. 2 de consumo em rede trifasica (Need),0.16811,3e-05,0.20916,6e-05,221.3,0.3,0.29088,9e-05,0.42435,0.00024,222.33,1.13,0.13279,0.00014,0.18804,0.0002,219.78,0.91,,True,False,False,True,2020-04-20 10:59:26+00:00,2020-04-20 11:00:31.946681+00:00
Med. 2 de consumo em rede trifasica (Need),0.16808,3e-05,0.2091,6e-05,221.11,0.3,0.29079,0.00012,0.42411,0.00034,222.24,1.19,0.13265,0.00014,0.18784,0.0002,220.42,0.91,,True,False,False,True,2020-04-20 10:56:52+00:00,2020-04-20 10:57:58.030360+00:00
Med. 2 de consumo em rede trifasica (Need),0.16805,3e-05,0.20904,6e-05,220.4,0.3,0.29067,0.00011,0.42377,0.0002,222.4,1.16,0.13251,0.00014,0.18764,0.0002,220.88,0.91,,True,False,False,True,2020-04-20 10:54:21+00:00,2020-04-20 10:55:28.086808+00:00
Med. 2 de consumo em rede trifasica (Need),0.16802,3e-05,0.20898,7e-05,220.82,0.3,0.29056,0.00013,0.42357,0.00024,222.68,1.12,0.13237,0.00014,0.18744,0.0002,221.07,0.91,,True,False,False,True,2020-04-20 10:51:49+00:00,2020-04-20 10:52:54.818219+00:00
Med. 2 de consumo em rede trifasica (Need),0.16799,3e-05,0.20891,7e-05,221.96,0.3,0.29043,0.0001,0.42333,0.0002,222.42,1.2,0.13223,0.00014,0.18724,0.0002,220.85,0.91,,True,False,False,True,2020-04-20 10:46:47+00:00,2020-04-20 10:47:53.525652+00:00
Med. 2 de consumo em rede trifasica (Need),0.16796,3e-05,0.20884,7e-05,221.74,0.3,0.29033,0.00012,0.42313,0.00023,222.65,1.11,0.13209,0.00014,0.18704,0.0002,221.5,0.91,,True,False,False,True,2020-04-20 10:44:17+00:00,2020-04-20 10:45:20.533955+00:00
Med. 2 de consumo em rede trifasica (Need),0.16793,3e-05,0.20877,7e-05,222.08,0.3,0.29021,0.00012,0.4229,0.00023,223.01,1.06,0.13195,0.00014,0.18684,0.0002,221.22,0.91,,True,False,False,True,2020-04-20 10:41:46+00:00,2020-04-20 10:42:52.497342+00:00
